Date,IPO_Name,Issue_Size(crores),QIB,HNI,RII,Total,Offer Price,List Price,Listing Gain,CMP(BSE),CMP(NSE),Current Gains,month,quarter,year,target,qib_to_rii_ratio,hni_to_rii_ratio,institutional_dominance,log_issue_size,log_qib,log_hni,log_rii,price_bucket,nifty_5d_return
2017-03-17,Music Broadcast Ltd,488.53,39.78,109.13,9.85,39.67,333,420.0,26.13,8.31,8.35,-97.5,3,1,2017,1,4.03448275862069,11.067951318458418,1.0025201612903225,6.193445747120171,3.708191765146309,4.701661486176852,2.3841650799864684,expensive,2.539489137588216
2017-02-03,BSE Ltd (Bombay Stock Exchange),1243.43,48.64,159.03,6.48,51.22,806,1085.0,34.62,,2363.6,,2,1,2017,1,7.494607087827426,24.503852080123263,0.9494436853406208,7.126432872736746,3.904796960336407,5.075361297657899,2.012232791986386,premium,1.0762331838565022
2016-12-19,Laurus Labs Ltd,1330.51,10.54,3.58,1.67,4.57,428,490.0,14.49,821.9,815.25,92.03,12,4,2016,1,6.273809523809524,2.130952380952381,2.301310043668122,7.194068915552484,2.4458192610799534,1.5216989981260935,0.9820784724121582,expensive,-0.3836785886862026
2016-12-09,Sheela Foam Ltd,510.0,14.51,3.35,0.44,5.09,730,860.0,17.81,664.55,664.5,-8.97,12,4,2016,1,32.24444444444444,7.444444444444445,2.8450980392156864,6.236369590203704,2.741484977188448,1.4701758451005926,0.3646431135879093,premium,1.979148841977359
2016-11-08,Varun Beverages Ltd,1112.5,4.94,0.42,0.82,1.86,445,430.0,-3.37,513.1,512.4,15.3,11,4,2016,0,5.951807228915664,0.5060240963855421,2.641711229946524,7.015263486697422,1.7817091333745536,0.3506568716131694,0.598836501088704,expensive,-1.4977562128677002
2016-11-07,PNB Housing Finance Ltd,3000.0,37.33,86.17,1.35,29.55,775,863.0,11.35,769.05,768.2,-0.77,11,4,2016,1,27.448529411764703,63.36029411764706,1.2628552097428956,8.006700845440367,3.646232879392464,4.467860235023485,0.8544153281560676,premium,-2.3645519796249133
2016-10-19,Endurance Technologies Ltd,1161.73,53.43,127.07,2.69,43.84,472,570.0,20.76,2533.0,2536.9,436.65,10,4,2016,1,19.78888888888889,47.06296296296296,1.2184720638540478,7.058525967354253,3.996915472446109,4.85257698943798,1.3056264580524355,expensive,-0.3548068018037161
2016-10-04,HPL Electric & Power Ltd,361.0,5.77,22.2,3.31,8.06,202,190.05,-5.92,585.5,585.5,189.85,10,4,2016,0,1.7379518072289155,6.686746987951808,0.714993804213135,5.891644211825772,1.912501086924184,3.1441522786722644,1.4609379041156565,mid,0.3640909828145915
2016-09-29,ICICI Prudential Life Insurance Company Ltd,6056.79,11.83,28.55,1.42,10.48,334,329.0,-1.5,614.25,612.95,83.91,9,3,2016,0,8.272727272727273,19.965034965034967,1.1277407054337465,8.709100326080431,2.551786178627545,3.386083743852107,0.883767540168595,expensive,-1.3791992285691097
2016-09-26,GNA Axles Ltd,130.41,17.18,217.47,11.84,54.88,207,248.5,20.05,303.5,302.65,46.62,9,3,2016,1,1.449789029535865,18.35189873417721,0.312989615594826,4.878322206655547,2.900322088749333,5.386648705338001,2.552565298261815,mid,0.2628106470629843
2016-09-23,L&T Technology Services Ltd,894.4,5.01,1.03,1.75,2.53,860,900.0,4.65,4183.1,4177.7,386.41,9,3,2016,1,2.846590909090909,0.5852272727272727,1.97244094488189,6.797270545806865,1.7934247485471162,0.708035793053696,1.01160091167848,premium,0.9977458593819344
2016-08-31,RBL Bank Ltd,1212.97,85.08,198.06,5.7,69.62,225,273.7,21.64,258.3,257.4,14.8,8,3,2016,1,14.900175131348512,34.68651488616462,1.2218871176217143,7.101651259617235,4.455277096413474,5.2936062868179175,1.9021075263969205,mid,1.087243295735663
2016-08-12,S P Apparels Ltd,239.12,1.0,0.45,0.54,0.66,268,305.0,13.81,814.4,814.9,203.88,8,3,2016,1,1.818181818181818,0.8181818181818181,1.4925373134328357,5.481138798383642,0.6931471805599453,0.371563556432483,0.4317824164255378,expensive,-1.048006724589852
2016-08-11,Dilip Buildcon Ltd,653.98,9.76,79.64,2.35,20.95,219,240.0,9.59,474.7,476.25,116.76,8,3,2016,1,4.135593220338984,33.74576271186441,0.465648854961832,6.484604700817924,2.3758355547336385,4.3899948043230586,1.208960345836975,mid,0.283006822724508
2016-08-01,Advanced Enzyme Technologies Ltd,411.49,94.03,393.1,11.67,116.02,896,1210.0,35.04,302.0,303.2,-66.29,8,3,2016,1,8.050513698630137,33.655821917808225,0.810393863655951,6.022211963056641,4.554192631223224,5.976604684200958,2.539236994333048,premium,0.0329982021747149
2016-07-21,LTIMindtree Ltd,1236.38,19.91,10.76,7.39,11.69,710,666.6,-6.11,5098.35,5078.5,618.08,7,3,2016,0,2.6905405405405407,1.454054054054054,1.701709401709402,7.120751520044011,3.0402275134405423,2.464703942470481,2.127040520479115,premium,0.0099195490367775
2016-07-12,Quess Corp Ltd,400.0,59.03,392.21,34.08,144.5,317,499.0,57.41,276.5,276.35,-12.78,7,3,2016,1,1.7315928424757996,11.505133470225871,0.4084838419486541,5.993961427306569,4.094844437263752,5.974343820299564,3.5576311675039825,expensive,1.161195515841447
2016-07-01,Mahanagar Gas Ltd,1038.88,72.84,191.61,6.82,64.54,421,540.0,28.27,1356.0,1352.4,222.09,7,3,2016,1,10.664714494875549,28.054172767203514,1.1284275755228503,6.946860600862717,4.301900590194597,5.260667419096131,2.05668455455722,expensive,2.4621059261102007
2016-05-19,Parag Milk Foods Ltd,750.54,1.15,3.08,2.12,1.83,215,215.7,0.33,221.1,221.62,2.84,5,2,2016,1,0.539906103286385,1.4460093896713615,0.6249999999999999,6.622124434656104,0.7654678421395714,1.4060969884160703,1.1378330018213911,mid,-0.3828920102009769
2016-05-10,Ujjivan Financial Services Ltd,882.5,33.84,135.45,4.02,40.68,210,227.0,8.1,590.35,589.5,181.12,5,2,2016,1,8.397022332506205,33.61042183622829,0.8316539690341609,6.783891291759751,3.5507661519843023,4.915958247154348,1.6134299337036375,mid,1.536721371982703
2016-05-09,Thyrocare Technologies Ltd,479.21,73.18,225.3,8.73,73.55,446,662.0,48.43,1347.0,1351.3,202.02,5,2,2016,1,8.37299771167048,25.778032036613272,0.9948341489940186,6.174223508226715,4.306494572061445,5.421861552639491,2.2752138961979136,expensive,-0.928140354573298
2016-04-21,Equitas Holdings Ltd,2176.69,14.93,57.29,1.4,17.21,110,144.0,30.91,119.9,120.3,9.0,4,2,2016,1,10.588652482269504,40.63120567375887,0.8670150987224157,7.686019960947626,2.768204123921957,4.0654305520574585,0.8754687373538999,cheap,3.17217327676924
2016-04-04,Infibeam Avenues Ltd,450.0,0.86,2.23,1.31,1.11,432,458.0,6.02,15.09,15.08,-96.51,4,2,2016,1,0.6515151515151515,1.6893939393939392,0.7678571428571428,6.111467339502679,0.6205764877251099,1.172482137234565,0.8372475245337022,expensive,1.286256329859625
2016-04-01,Bharat Wire Ropes Ltd,70.0,1.01,2.02,2.08,1.21,45,47.35,5.22,173.3,174.77,285.11,4,2,2016,1,0.4832535885167464,0.9665071770334928,0.8278688524590164,4.262679877041316,0.6981347220709844,1.1052568313867783,1.1249295969854831,cheap,0.2838061600952504
2016-03-30,Healthcare Global Enterprises Ltd,649.64,2.36,0.43,0.83,1.56,218,209.8,-3.76,659.0,656.5,202.29,3,1,2016,0,2.8095238095238093,0.5119047619047619,1.503184713375796,6.47795649385852,1.2119409739751128,0.3576744442718159,0.6043159668533294,mid,-1.3920887821656878
2016-02-18,Quick Heal Technologies Ltd,451.25,4.34,36.69,3.82,10.8,321,304.95,-5.0,287.45,287.5,-10.45,2,1,2016,0,1.133159268929504,9.579634464751958,0.4014801110083256,6.114235124275405,1.6752256529721037,3.629394807279044,1.572773928062509,expensive,1.8935416916738437
2016-02-12,Team Lease Services Ltd,423.68,26.97,185.24,10.62,66.02,850,860.0,1.18,1730.0,1738.9,103.53,2,1,2016,1,2.537158984007526,17.42615239887112,0.408450704225352,6.0513359441453725,3.3311325072138684,5.227036164543073,2.4527277514237653,premium,-6.8466169942162685
2016-02-08,Precision Camshafts Ltd,410.19,2.62,0.73,2.01,1.91,186,163.1,-12.31,174.1,174.19,-6.4,2,1,2016,0,1.2970297029702973,0.3613861386138614,1.3645833333333337,6.019055394779095,1.2864740258376797,0.5481214085096876,1.1019400787607845,mid,-0.8847344930584896
2016-01-06,Narayana Hrudayalaya Ltd,613.08,24.43,3.62,1.89,8.7,250,291.0,16.4,1796.95,1797.8,618.78,1,1,2016,1,12.857894736842104,1.905263157894737,2.8048220436280142,6.420125212819335,3.2359295794340284,1.5303947050936475,1.0612565021243408,mid,-1.819916753343445
2015-12-23,Dr Lal Pathlabs Ltd,631.91,63.56,61.28,4.24,33.41,550,717.0,30.36,3244.9,3243.5,489.98,12,4,2015,1,14.95529411764706,14.418823529411766,1.901855176540994,6.4503282319408415,4.1675950239616935,4.131640346965797,1.6563214983329508,premium,0.4541433350449541
2015-12-23,Alkem Laboratories Ltd,1347.76,57.19,129.96,3.17,44.29,1050,1380.0,31.43,4947.4,4959.5,371.18,12,4,2015,1,17.98427672955975,40.86792452830189,1.2909706546275397,7.206940930817334,4.063713518668578,4.874891933062879,1.42791603581071,premium,0.4541433350449541
2015-11-16,S H Kelkar & Company Ltd,508.17,4.68,1.14,0.47,1.84,180,222.0,23.33,234.05,229.9,30.03,11,4,2015,1,9.75,2.375,2.5297297297297296,6.232781949001056,1.7369512327330598,0.76080582903376,0.3852624007906449,mid,-2.4285262376017034
2015-11-10,Interglobe Aviation Ltd,3008.5,17.8,3.57,0.92,6.15,765,856.0,11.9,5910.0,5919.5,672.55,11,4,2015,1,19.13978494623656,3.8387096774193545,2.889610389610389,8.009529230987825,2.933856869835904,1.5195132049061133,0.6523251860396903,premium,-1.805054107887698
2015-09-16,Sadbhav Infrastructure Project Ltd,491.66,3.04,1.66,1.68,2.24,103,110.75,7.52,3.61,3.63,-96.5,9,3,2015,1,1.7988165680473374,0.9822485207100592,1.3511111111111112,6.199819280948752,1.396244691973059,0.9783261227936076,0.9858167945227652,cheap,0.1342951406754713
2015-09-21,Madhyam Agrivet Industries Ltd,362.57,0.88,1.42,0.34,0.77,115,115.0,0.0,99.75,99.6,-13.26,9,3,2015,0,2.5142857142857142,4.057142857142857,1.1282051282051282,5.895971850648506,0.6312717768418579,0.883767540168595,0.29266961396282,cheap,2.4726240160937927
2015-09-10,Shree Pushkar Chemicals Ltd,70.0,0.97,2.09,1.54,1.34,65,60.0,-7.69,399.25,397.75,514.23,9,3,2015,0,0.6258064516129032,1.348387096774193,0.7185185185185184,4.262679877041316,0.6780335427498971,1.128171090909654,0.9321640810304452,cheap,-0.0562431591940432
2015-09-10,Pennar Engineered Building Systems Ltd,156.19,2.2,1.44,0.41,1.15,178,150.0,-15.73,63.85,62.85,-64.13,9,3,2015,0,5.238095238095239,3.4285714285714284,1.8965517241379315,5.057455264740146,1.1631508098056809,0.8919980393051105,0.3435897043900769,mid,-0.0562431591940432
2015-09-09,Navkar Corporation Ltd,600.0,6.47,0.9,1.62,2.85,155,152.0,-1.94,119.5,119.47,-22.9,9,3,2015,0,3.969325153374233,0.5521472392638036,2.262237762237762,6.398594934535208,2.010894999144726,0.6418538861723948,0.9631743177730056,mid,-0.3725541013347155
2015-08-26,Power Mech Projects Ltd,273.22,27.53,133.22,3.42,38.12,640,600.0,-6.25,3113.0,3119.5,386.41,8,3,2015,0,8.026239067055394,38.8396501457726,0.7220036716496199,5.613930703928509,3.3509561652254085,4.899480244730094,1.4861396960896067,premium,-7.232952532430611
2015-08-11,Syngene International Ltd,550.0,51.47,90.24,4.78,32.05,250,295.0,18.0,644.95,645.4,157.98,8,3,2015,1,10.745302713987474,18.839248434237994,1.6054273237679353,6.311734809152915,3.960241577698621,4.513493397416188,1.754403682684286,mid,0.102140665629666
2015-07-09,Manpasand Beverages Ltd,400.0,1.98,0.38,1.16,1.4,320,291.0,-9.06,6.14,5.85,-98.08,7,3,2015,0,1.6923076923076923,0.3247863247863248,1.4042553191489362,5.993961427306569,1.091923300517313,0.3220834991691133,0.7701082216960736,expensive,-0.9692309222304788
2015-05-26,PNC Infratech Ltd,488.44,4.51,0.65,0.28,1.56,378,381.0,0.79,303.35,303.6,-19.75,5,2,2015,1,15.551724137931032,2.2413793103448274,2.8726114649681525,6.193261880402593,1.706564623164823,0.5007752879124893,0.2468600779315258,expensive,0.0549820893800985
2015-05-14,UFO Moviez India Ltd,600.0,4.49,1.17,1.02,2.04,625,600.0,-4.0,77.46,77.65,-87.61,5,2,2015,0,4.359223300970874,1.135922330097087,2.190243902439025,6.398594934535208,1.7029282555214391,0.7747271675523681,0.7030975114131134,premium,2.211043338878334
2015-05-06,MEP Infrastructure Developers Ltd,324.0,1.02,1.51,0.97,1.11,63,63.0,0.0,1.65,1.61,-97.38,5,2,2015,0,1.0408163265306123,1.5408163265306123,0.9107142857142856,5.783825182329737,0.7030975114131134,0.9202827531436926,0.6780335427498971,cheap,0.4731123534879203
2015-04-30,VRL Logistics Ltd,467.88,58.22,250.86,7.92,74.26,205,288.0,40.49,575.0,574.1,180.49,4,2,2015,1,7.341740226986129,31.63430012610341,0.7838965935101655,6.150346872168174,4.0812593226734455,5.528873377577701,2.188295946591918,mid,-1.8878797896570163
2015-04-09,Inox Wind Ltd,1020.53,35.68,35.38,2.15,18.6,325,400.0,23.08,140.05,140.35,-56.91,4,2,2015,1,16.51851851851852,16.379629629629633,1.917248790972595,6.929056782402053,3.602231647388264,3.5940191730899764,1.1474024528375415,expensive,2.631025681604051
2015-04-06,Imagicaaworld Entertainment Ltd,374.59,1.17,0.7,1.37,1.11,180,167.95,-6.69,60.63,60.57,-66.32,4,2,2015,0,0.8478260869565216,0.5072463768115941,1.044642857142857,5.928498122911523,0.7747271675523681,0.5306282510621704,0.8628899551470398,mid,2.9260993622138702
2015-03-19,Ortel Communications Ltd,174.71,1.01,0.09,0.39,0.75,181,181.0,0.0,1.41,1.65,-99.22,3,1,2015,0,2.525,0.2249999999999999,1.3289473684210529,5.1688349087698,0.6981347220709844,0.0861776962410523,0.3293037471426004,mid,-1.026659177016864
2014-12-19,Monte Carlo Fashions Ltd,350.43,13.96,1.71,6.96,7.83,645,585.0,-9.3,549.6,545.9,-14.79,12,4,2014,0,2.0028694404591105,0.2453371592539454,1.780612244897959,5.862010544903483,2.7053799725463312,0.9969486348916096,2.074428999856292,premium,-0.7879258248967699
2014-10-01,Shemaroo Entertainment Ltd,120.0,5.69,8.64,7.79,7.39,170,180.0,5.88,116.0,117.2,-31.76,10,4,2014,1,0.7294871794871796,1.1076923076923078,0.7689189189189191,4.795790545596741,1.900613874140137,2.265921108622454,2.173614711697085,mid,-0.4698602683582165
2014-09-23,Sharda Cropchem Ltd,351.86,32.06,251.35,5.85,59.97,156,254.1,62.88,973.65,974.2,524.13,9,3,2014,1,5.470989761092151,42.8924914675768,0.5345115038346117,5.86607137769992,3.498324092392878,5.530817012786272,1.9242486522741336,mid,2.6900617046825674
2014-09-12,Snowman Logistics Ltd,197.4,16.98,221.79,41.26,59.75,47,75.0,59.57,53.63,53.62,14.11,9,3,2014,1,0.4114368790889266,5.3741216379937,0.284136546184739,5.290285194850773,2.8892600290434745,5.4062296237424325,3.7438410121879104,cheap,-0.0142194096572071
2014-05-09,Wonderla Holidays Ltd,181.25,16.71,159.04,7.55,38.06,125,164.75,31.8,589.85,589.6,371.88,5,2,2014,1,2.2103174603174605,21.03703703703704,0.4389282899921198,5.205379370888768,2.8741294517947424,5.075423783989034,2.145931282948669,cheap,-0.5220426009868026
2014-02-28,Engineers India Ltd,498.13,23.43,5.85,2.99,13.36,150,149.9,-0.07,201.0,201.05,34.0,2,1,2014,0,7.81,1.95,1.7524308152580406,6.212866582863889,3.195811885269649,1.9242486522741336,1.383791230901772,mid,2.41895779577068
2013-12-19,Power Grid Corporation of India Ltd,6958.64,115.9,40.34,6.77,64.82,90,97.1,7.89,285.75,286.2,217.5,12,4,2013,1,17.09439528023599,5.949852507374632,1.787752583680395,8.847883027852795,4.761318868478023,3.7218305542536223,2.050270164379556,cheap,-0.3190595388350769
2013-06-05,Just Dial Ltd,919.14,10.12,22.34,3.53,11.63,530,590.0,11.32,827.05,827.45,56.05,6,2,2013,1,2.8587570621468927,6.3107344632768365,0.8694158075601374,6.824525832378854,2.4087452888224363,3.15016862685841,1.5107219394949425,premium,-3.0281869385421363
2013-04-01,Repco Home Finance Ltd,270.23,3.39,0.35,0.51,1.65,172,165.0,-4.07,388.55,388.9,125.9,4,2,2013,0,6.519230769230769,0.673076923076923,2.042168674698796,5.602967169417385,1.47932922708708,0.3001045924503381,0.412109650826833,mid,0.4205841340843826
2013-02-20,V-Mart Retail Ltd,94.42,1.52,1.39,0.79,1.2,210,216.0,2.86,753.65,753.35,258.88,2,1,2013,1,1.9,1.7374999999999998,1.256198347107438,4.5582882000879605,0.924258901523332,0.8712933659434193,0.5822156198526637,mid,0.1137713915976074
2012-12-28,Indus Towers Ltd,4172.76,2.84,0.29,0.19,1.3,220,200.0,-9.09,338.1,338.7,53.68,12,4,2012,0,14.2,1.4499999999999995,2.167938931297709,8.336572587181918,1.3454723665996355,0.2546422183735807,0.173953307123438,mid,-0.7825671937618446
2012-12-27,PC Jeweller Ltd,601.31,7.33,18.12,1.68,6.85,135,135.5,0.37,13.48,13.48,-90.01,12,4,2012,1,4.337278106508876,10.72189349112426,1.0685131195335278,6.400772262933597,2.119863456178752,2.9507349076232554,0.9858167945227652,mid,-0.404749048919611
2012-12-26,CARE Ratings Ltd,539.98,45.8,110.96,6.18,40.98,750,949.0,26.53,1638.6,1643.9,118.48,12,4,2012,1,7.399030694668821,17.925686591276254,1.1173456940717248,6.293382309586417,3.845883202923601,4.718141664647253,1.9712993830601329,premium,-0.6961369903531163
2012-12-06,Tara Jewels Ltd,179.5,1.49,3.1,2.05,1.98,230,242.0,5.22,0.75,0.5,-99.67,12,4,2012,1,0.7233009708737865,1.504854368932039,0.7487437185929648,5.195730777772936,0.9122827104766162,1.410986973710262,1.1151415906193205,mid,1.296137339055794
2012-07-18,VKS Projects Ltd,55.0,1.15,0.38,1.13,1.03,55,55.8,1.45,0.04,0.05,-99.93,7,3,2012,1,1.0087719298245614,0.3333333333333333,1.1057692307692306,4.02535169073515,0.7654678421395714,0.3220834991691133,0.7561219797213337,cheap,-2.138019169799459
2012-05-30,Speciality Restaurants Ltd,176.09,4.68,2.19,0.55,2.54,150,153.0,2.0,124.1,123.9,-17.27,5,2,2012,1,8.357142857142856,3.910714285714285,1.8352941176470587,5.176658077920708,1.7369512327330598,1.1600209167967532,0.4382549309311553,mid,3.193990434204942
2012-05-09,Tribhovandas Bhimji Zaveri Ltd,200.0,1.29,1.91,0.68,1.15,120,115.0,-4.17,192.45,192.8,60.38,5,2,2012,0,1.869565217391304,2.7681159420289854,1.1120689655172415,5.303304908059076,0.8285518175661483,1.0681530811834012,0.5187937934151675,cheap,-4.565620596659073
2012-04-12,MT Educare Ltd,99.0,6.01,8.0,2.17,4.8,80,86.05,7.56,2.24,2.29,-97.2,4,2,2012,1,2.7568807339449544,3.6697247706422025,1.2494802494802495,4.605170185988092,1.9473377010464987,2.19722457733622,1.1537315878891892,cheap,-2.4568424436642715
2012-04-12,NBCC (India) Ltd,124.97,7.07,1.7,3.4,4.93,106,100.0,-5.66,108.0,108.0,1.89,4,2,2012,0,2.0733137829912027,0.498533724340176,1.431174089068826,4.836043783364212,2.0881534822818573,0.9932517730102832,1.4816045409242156,cheap,-2.4568424436642715
2012-03-28,Olympic Cards Ltd,24.75,0.0,3.44,1.36,0.99,30,29.95,-0.17,3.0,,-90.0,3,1,2012,0,0.0,2.5109489051094886,0.0,3.248434627109745,0.0,1.4906543764441331,0.8586616190375187,cheap,-2.2702968067657023
2012-03-09,Multi Commodity Exchange of India Ltd,663.31,49.12,150.35,24.14,54.13,1032,1387.0,34.4,8100.3,8092.0,684.91,3,1,2012,1,2.0339544513457555,6.22567287784679,0.907277428888068,6.498748907997604,3.9144201300278674,5.019595035467727,3.224460203162101,premium,-2.2341833360644223
2011-11-02,Indo Thai Securities Ltd,29.6,0.0,0.02,3.35,1.18,74,75.0,1.35,170.1,169.75,129.86,11,4,2011,1,0.0,0.0059523809523809,0.0,3.4210000089583352,0.0,0.0198026272961797,1.4701758451005926,cheap,3.1304264046052737
2011-10-19,Flexituff Ventures International Ltd,104.63,0.51,2.35,1.6,1.17,155,155.0,0.0,22.8,23.0,-85.29,10,4,2011,0,0.3167701863354037,1.4596273291925466,0.4322033898305085,4.659942421835071,0.412109650826833,1.208960345836975,0.9555114450274363,mid,-1.2138664064236266
2011-10-19,Taksheel Solutions Ltd,82.5,0.24,4.7,6.18,2.99,150,157.4,4.93,3.25,3.85,-97.83,10,4,2011,1,0.0387722132471728,0.7592891760904686,0.08,4.42484663185681,0.2151113796169455,1.7404661748405046,1.9712993830601329,mid,-1.2138664064236266
2011-10-17,Onelife Capital Advisors Ltd,36.85,1.02,0.93,2.5,1.53,110,115.0,4.55,13.69,11.63,-87.55,10,4,2011,1,0.4063745019920319,0.3705179282868526,0.6623376623376623,3.6336309798834576,0.7030975114131134,0.6575200029167941,1.252762968495368,cheap,3.066505422857575
2011-10-20,Ujaas Energy Ltd,93.0,1.03,1.56,2.35,1.57,186,180.0,-3.23,352.7,366.65,89.62,10,4,2011,0,0.4364406779661017,0.6610169491525424,0.6518987341772152,4.543294782270004,0.708035793053696,0.9400072584914712,1.208960345836975,mid,1.2071999666905044
2011-10-07,RDB Rasayans Ltd,35.55,0.0,0.75,3.96,1.5,79,85.0,7.59,169.0,,113.92,10,4,2011,1,0.0,0.1889168765743073,0.0,3.598681186195788,0.0,0.5596157879354227,1.601405740736836,cheap,-5.266733400560494
2011-10-04,Setubandhan Infrastructure Ltd,60.0,0.31,2.76,4.68,2.21,138,145.0,5.07,0.7,0.52,-99.49,10,4,2011,1,0.0660980810234541,0.5884861407249468,0.1396396396396396,4.110873864173311,0.2700271372130601,1.324418957401803,1.7369512327330598,mid,-2.4490822227809907
2011-09-26,PG Electroplast Ltd,120.65,0.98,1.84,1.64,1.34,210,200.0,-4.76,518.8,518.1,147.05,9,3,2011,0,0.593939393939394,1.1151515151515152,0.7259259259259259,4.801148069229532,0.6830968447064438,1.043804052173115,0.9707789171582248,mid,-3.2631522359951077
2011-09-08,TD Power Systems Ltd,227.0,6.52,0.38,0.38,2.92,256,251.6,-1.72,495.35,495.05,93.5,9,3,2011,0,16.717948717948715,0.9743589743589745,2.225255972696246,5.429345628954441,2.017566137961748,0.3220834991691133,0.3220834991691133,mid,2.472503546165767
2011-09-16,SRS Ltd,203.0,0.75,5.11,0.32,1.25,58,55.0,-5.17,0.19,0.15,-99.67,9,3,2011,0,2.2727272727272725,15.484848484848484,0.5952380952380952,5.318119993844216,0.5596157879354227,1.809926773183504,0.2776317365982795,cheap,0.3211811436557942
2011-09-05,Brooks Laboratories Ltd,63.0,0.0,2.82,3.36,1.6,100,110.0,10.0,153.35,150.99,53.35,9,3,2011,1,0.0,0.8367952522255193,0.0,4.158883083359672,0.0,1.3402504226184837,1.4724720573609429,cheap,4.140835984378148
2011-08-26,Tree House Education & Accessories Ltd,112.06,1.02,1.68,2.76,1.85,135,132.8,-1.63,6.69,6.71,-95.04,8,3,2011,0,0.368231046931408,0.6064981949458484,0.5483870967741935,4.727918651247145,0.7030975114131134,0.9858167945227652,1.324418957401803,mid,-0.1248502225588733
2011-08-12,L&T Finance Holdings Ltd,1245.0,1.93,6.18,9.61,5.34,52,51.0,-1.92,197.6,197.7,280.0,8,3,2011,0,0.2006237006237006,0.6424116424116424,0.3607476635514018,7.127693699347399,1.075002423028976,1.9712993830601329,2.3617969526258915,cheap,-1.3998598284960422
2011-08-04,Inventure Growth & Securities Ltd,81.9,0.25,9.49,8.66,4.58,117,119.0,1.71,1.52,1.52,-98.7,8,3,2011,1,0.0288350634371395,1.0945790080738178,0.0544662309368191,4.417635062141249,0.2231435513142097,2.3504224224082058,2.2679936482244267,cheap,-1.51155200788119
2011-07-28,Bharatiya Global Infomedia Ltd,55.1,0.0,1.94,5.06,2.06,82,84.0,2.44,3.14,3.14,-96.17,7,3,2011,1,0.0,0.3826429980276134,0.0,4.027135812528651,0.0,1.0784095813505905,1.801709800081223,cheap,0.0938304269456244
2011-07-13,Kridhan Infra Ltd,34.75,0.03,1.37,4.18,1.68,108,115.0,6.48,4.0,4.07,-96.3,7,3,2011,1,0.0071599045346062,0.3269689737470168,0.0177514792899408,3.5765502691400166,0.0295588022415444,0.8628899551470398,1.6448050562713916,cheap,-1.7651972645939276
2011-07-07,Rushil Decor Ltd,40.64,0.23,1.35,6.57,2.62,72,81.25,12.85,22.85,22.8,-68.26,7,3,2011,1,0.0349544072948328,0.2051671732522796,0.0874524714828897,3.729061243746768,0.2070141693843261,0.8544153281560676,2.0241930674493576,cheap,-0.388669253299037
2011-07-07,Birla Pacific Medspa Ltd,65.18,1.04,0.17,1.82,1.18,10,10.1,1.0,0.28,,-97.2,7,3,2011,1,0.5683060109289617,0.0928961748633879,0.8739495798319329,4.192378302493466,0.712949807856125,0.1570037488096647,1.0367368849500225,cheap,-0.388669253299037
2011-06-22,Timbor Home Ltd,23.25,0.65,3.22,14.22,5.78,63,72.0,14.29,2.21,2.75,-96.49,6,2,2011,1,0.0456781447645818,0.2262825017568517,0.1122625215889464,3.188416617383492,0.5007752879124893,1.439835128047921,2.72261035243354,cheap,-3.150984898462598
2011-06-14,VMS Industries Ltd,25.75,0.0,1.11,3.41,1.36,40,43.95,9.88,35.0,,-12.5,6,2,2011,1,0.0,0.3245614035087719,0.0,3.2865344733420154,0.0,0.7466879474879752,1.483874689458755,cheap,-1.3201605238423957
2011-05-27,Power Finance Corporation Ltd,4578.2,6.92,1.2,2.0,4.34,203,197.6,-2.66,419.25,420.2,106.53,5,2,2011,0,3.4427860696517416,0.5970149253731344,1.5908045977011496,8.429279589362132,2.069391205826334,0.7884573603642702,1.0986122886681098,mid,-1.3488020028399672
2011-05-27,Dr. Datsons Labs Ltd,117.0,0.14,2.65,1.84,1.11,234,229.45,-1.94,6.29,6.4,-97.31,5,2,2011,0,0.0756756756756756,1.4324324324324322,0.125,4.770684624465665,0.131028262406404,1.2947271675944,1.043804052173115,mid,-1.3488020028399672
2011-05-23,BF Industrial & Technologies Ltd,36.9,0.0,1.82,2.93,1.3,85,85.0,0.0,16.5,16.4,-80.59,5,2,2011,0,0.0,0.6190476190476191,0.0,3.634951112088381,0.0,1.0367368849500225,1.3686394258811698,cheap,-0.2300400498954355
2011-10-24,Vaswani Industries Ltd,49.0,0.16,11.29,6.83,4.16,49,33.45,-31.73,52.85,52.1,7.86,10,4,2011,0,0.023391812865497,1.6505847953216373,0.0383693045563549,3.912023005428146,0.1484200051182733,2.5087859235779435,2.057962510002712,cheap,-1.3344366665852587
2011-05-12,Servalakshmi Paper Ltd,60.0,0.34,4.21,1.9,1.47,29,30.0,3.45,1.33,0.7,-95.41,5,2,2011,1,0.1780104712041885,2.2041884816753927,0.2297297297297297,4.110873864173311,0.29266961396282,1.6505798557652755,1.0647107369924282,cheap,1.9267874602712824
2011-05-13,Innoventive Industries Ltd,217.41,0.85,1.94,1.48,1.24,117,110.0,-5.98,4.2,5.6,-96.41,5,2,2011,0,0.5704697986577181,1.3020134228187918,0.6799999999999999,5.386374030368319,0.6151856390902334,1.0784095813505905,0.9082585601768908,cheap,-1.1762744989388154
2011-05-10,Future Consumer Ltd,750.0,0.26,7.81,0.61,1.52,10,9.5,-5.0,0.45,0.44,-95.5,5,2,2011,0,0.4193548387096774,12.596774193548386,0.1699346405228758,6.621405651764134,0.2311117209633866,2.175887439948088,0.4762341789963716,cheap,-0.2542545679663986
